Delivery Date;Arrival Time;Customer Name;Palette Euro NEW;Caisses vertes;VID-T;VID-S;Vidanges champignons;Vidange F;FRIGO BOX;Palette Truval;Palette banane;Palette Plastique;Palette Pool;;;Remarques;Remarques Reprise;On Time?;Driver Name;Reprise marchandise ?;Reprise vidanges ?;Num unique Liv
22/06/2023;9:05 AM;INTERMARCHE OHEY;3;;;;;;;;;;;;;;;No;Claudy Lefevre Full;No;Yes;INTEROHEY22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;9:07 AM;INTER FLORIFFOUX BY MESTDAGH;;;;;;;;;;;;;;;;No;Claudy Lefevre Full;No;No;INTERMESFL22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;9:54 AM;INTERMARCHE BOIS DE VILLERS;1;;;;;;;;;;;;;;3 boit raisins 1 caisse chickens 1 caisse artichaut 1boite 2melon;No;Claudy Lefevre Full;Yes;Yes;INTERBOIS22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;9:58 AM;INTER GOSSELIES BY MEST DIRECT;;;;;;;;;;;;;;;3 caisse fraise;No;Claudy Lefevre Full;Yes;No;CARREFMEGO22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;9:59 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Claudy Lefevre Full;;;
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;3:56 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;;;
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;4:27 AM;INTERMARCHE GILLY;1;77;44;;;;;;;;;;;;;Yes;Giuliano Nicola;No;Yes;INTERGILLY22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;4:57 AM;INTERMARCHE PONT DE LOUP;10;;;;;;;;;;;;;;;Yes;Giuliano Nicola;No;Yes;INTERPONT22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;5:51 AM;INTERMARCHE FORCHIES;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;No;No;INTERFORCH22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;5:52 AM;JR TRANSPORT;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;;;
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;7:55 AM;CEDICORA MATIN;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;No;No;CEDICORAM122062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;;;
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;4:59 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Yannick Deladérière;;;
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;4:59 AM;INTERMARCHE ANHEE/HOLEBO SA;;;;;;;;;;;;;;;;No;Yannick Deladérière;No;No;INTERANHEE22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;4:59 AM;AU P'TIT MARCHE WINENNE;2;70;32;;;;;;;;;;;;;No;Yannick Deladérière;No;Yes;AUPTITMAR322062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;5:39 AM;INTERMARCHE GIVET HYPER;2;69;132;;;;;;;;;;;;;Yes;Yannick Deladérière;No;Yes;INTERGIVET22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;6:02 AM;GIVOTO;;;;;;;;;;;;;;;;Yes;Yannick Deladérière;No;No;GIVOTO22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;6:48 AM;PROXY SOMZEE;;;;;;;;;;;;;;;;No;Yannick Deladérière;No;No;PROXYSOMZE22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;7:49 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Yannick Deladérière;;;
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;2:30 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Londot Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;2:57 AM;AD FRASNES LEZ GOSSELIES;1;;;;;;;;;;;;;;;No;Londot Philippe;No;Yes;ADFRASNES22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;3:34 AM;INTERMARCHE SART DAMES AVELINE;;;;;;;;;;;;;;;;Yes;Londot Philippe;No;No;INTERSART22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;3:54 AM;AD GENAPPE;7;;;;;;;;;;;;;;Salades trio 7pieces;Yes;Londot Philippe;Yes;Yes;ADGENAPPE22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;4:28 AM;INTERMARCHE WALHAIN;1;21;54;1;;;;;;;;;;;;No;Londot Philippe;No;Yes;INTERWALHA22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;5:00 AM;INTER OTTIGNIES BY MESTDAGH;2;106;96;;;;;;;;;;;;;Yes;Londot Philippe;No;Yes;CARREFOTTI22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;5:38 AM;INTERMARCHE COURT-SAINT-ETIENNE;;;;;;;;;;;;;;;;Yes;Londot Philippe;No;No;INTERCOURT22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;6:31 AM;INTERMARCHE LIMELETTE;11;;82;2;;;1;;;;;;;;;Yes;Londot Philippe;No;Yes;INTERLIMEL22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;6:53 AM;INTER GENVAL BY MESTDAGH;;;;;;;;;;;;;;;;Yes;Londot Philippe;No;No;CARREFGENV22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;8:01 AM;LES TARTES DE FRANCOISE;1;;;;;;;;;;;;;;;Yes;Londot Philippe;No;Yes;LESTARTFRA22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;8:55 AM;PAIRI DAIZA SA;;;;;;;;;;;;;;;;Yes;Londot Philippe;No;No;PAIRIDAIZA21062023b
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;11:43 AM;AGRISERT;;;;;;;;;;;;;;;;No;Londot Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;8:16 PM;SUPERLOG SA;;;;;;;;;;;;;;;;No;Londot Philippe;No;No;SUPERLOG22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;8:17 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Londot Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;unknown;;;
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;;SCHIRINZI SERGE;;;;;;;;;;;;;;;;No;unknown;;;SCHIRINZIS22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;;LP HUY DISCOUNT SPRL;;;;;;;;;;;;;;;;No;unknown;;;HUY22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;;LP GRACE-HOLLOGNE DISCOUNT;;;;;;;;;;;;;;;;No;unknown;;;GRACEHOLLO22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;;EURO-FRUITS MARCINELLE;;;;;;;;;;;;;;;;No;unknown;;;EUROFRUIT122062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;;LP FLEURUS DISCOUNT;;;;;;;;;;;;;;;;No;unknown;;;FLEURUS22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;;MAUROY MICHEL;;;;;;;;;;;;;;;;No;unknown;;;MAUROYMICH22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;;DAINANE JAMILA;;;;;;;;;;;;;;;;No;unknown;;;DAINANEJAM22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;unknown;;;
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;9:45 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;;;
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;11:18 PM;INTERMARCHE SPY;1;33;23;;;3;;;;;;;;;3x 8x500 gr de fraises criée de Wepion ;No;Eurotrafic Thierry;Yes;Yes;INTERSPY22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;11:39 PM;INTERMARCHE RHISNES;;;;;;;;;;;;;;;;No;Eurotrafic Thierry;No;No;INTERRHISN22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;12:10 AM;INTERMARCHE LEUZE;2;112;81;;;;1;;;;;;;;;Yes;Eurotrafic Thierry;No;Yes;INTERLEUZD22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;1:01 AM;SPAR WARET;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;No;No;SPARWARET22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;1:27 AM;INTERMARCHE STOCKAY ST GEORGES;1;2;94;;;;;;;;;;;;;Yes;Eurotrafic Thierry;Yes;Yes;INTERSTOCK22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;2:02 AM;INTERMARCHE LIEGE;1;36;45;3;;;;;;;;;;;;No;Eurotrafic Thierry;No;Yes;INTERLIEGE22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;3:05 AM;LA PETITE ECHOPPE;;;;;;;;;;;;;;;;No;Eurotrafic Thierry;No;No;LAPETITEEC22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;3:28 AM;LEGU-FRUITS SPRL;;;;;;;;;;;;;;;;No;Eurotrafic Thierry;No;No;LEGUFRUITS22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;3:28 AM;LEGU-FRUITS;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;No;No;LEGUFRUIT222062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;4:00 AM;INTERMARCHE HERVE;1;2;67;1;;;;;;;;;;;;No;Eurotrafic Thierry;No;Yes;INTERHERVV22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;4:55 AM;INTERMARCHE NESSONVAUX;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;No;No;INTERNESSO22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;5:27 AM;INTERMARCHE BEYNE HEUSAY DIREC;;;;;;;;;;;;;;;;No;Eurotrafic Thierry;No;No;INTERBEYDI22062023
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;9:16 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;;;
;;;;;;;;;;;;;;;;;;;;;;
22/06/2023;;SG CENTRALE;;;;;;;;;;;;;;;;;;;;SGCENTRALE21062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;3:59 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Bette Laurent;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:00 AM;VANDERSCHRICK BVBA;;;;;;;;;;;;;;;;Yes;Bette Laurent;No;No;VANDERSCHR23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;8:45 AM;IN DE RADIJS BV;;;;;;;;;;;;;;;;No;Bette Laurent;No;No;INDERADIJS23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;8:45 AM;PROXY MARANSART DIRECT;;;;;;;;;;;;;;;;No;Bette Laurent;No;No;PROXYMARDI23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;8:45 AM;PROXY GERPINNES;;;;;;;;;;;;;;;;Yes;Bette Laurent;No;No;PROXYGERPI23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:14 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Bette Laurent;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;2:27 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Boyer Jean-Roch;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:38 AM;INTERMARCHE ANDERLUES 2 CAPANDERE SA;11;151;;;;;;;;;;;;;;No;Boyer Jean-Roch;Yes;Yes;INTERAND223062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:44 AM;INTERMARCHE REBECQ;;;;;;;1;;;;;;;;;No;Boyer Jean-Roch;No;Yes;INTERREBEC23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:45 AM;Colruyt Central F1 DASS (Agrisert);;;;;;;;;;;;;;;;No;Boyer Jean-Roch;No;No;1
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:45 AM;INTERMARCHE TUBIZE;;;;;;;;;;;;;;;;No;Boyer Jean-Roch;No;No;INTERTUBIZ23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:46 AM;EXKI (agrisert);;;;;;;;;;;;;;;;Yes;Boyer Jean-Roch;No;No;x
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:47 AM;INTERMARCHE COURCELLES;10;3;;;;;;;;;;;;;6 caisses wepion;Yes;Boyer Jean-Roch;Yes;Yes;INTERCOURC23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:50 AM;INTERMARCHE ANDERLUES;;;;;;;;;;;;;;;;No;Boyer Jean-Roch;No;No;INTERMARC123062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:51 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Boyer Jean-Roch;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;5:02 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Soufiane Boumedhal;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;5:02 AM;BARGHOUT MOUSSA;;;;;;;;;;;;;;Deposer devant le frigo 7 ;;No;Soufiane Boumedhal;No;No;BARGHOUT23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;6:33 AM;VEILING HOOGSTRATEN;;;;;;;;;;;;;;;;Yes;Soufiane Boumedhal;;;Patrick
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;3:08 AM;MATCH SA;;;;;;;;;;;;;;;;No;Soufiane Boumedhal;;;MATCH23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Soufiane Boumedhal;;;Patrick
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;3:41 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Declefs Come;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;3:57 AM;INTERMARCHE MORLANWELZ;15;28;28;;;;;;;;;;;;;No;Declefs Come;No;Yes;INTERMORLA23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:46 AM;INTERMARCHE BOUSSU;10;43;64;1;;;;;;;;;;;;Yes;Declefs Come;No;Yes;INTERBOUSS23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;5:12 AM;INTERMARCHE FRAMERIES;20;64;40;;;;1;;;;;;;;;Yes;Declefs Come;No;Yes;INTERFRAME23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;6:48 AM;VAMODIS;;;;;;;;;;;;;;;;No;Declefs Come;No;No;VAMODIS23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;8:11 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Declefs Come;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;1:41 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Ianni Saverio;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;1:57 AM;INTERMARCHE MONS;1;32;34;;;;1;;;;;;;;;Yes;Ianni Saverio;No;Yes;INTERMONS23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;3:16 AM;INTERMARCHE HOLLAIN;1;36;24;;;;;;;;;;;;;Yes;Ianni Saverio;No;Yes;INTERHOLLA23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;3:37 AM;INTERMARCHE RUMES;11;28;36;;;;;;;;;;;;5 caisse de melons cal 9;Yes;Ianni Saverio;Yes;Yes;INTERRUMES23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:48 AM;INTERMARCHE MOUSCRON;11;;96;;;52;;;;;;;;;;Yes;Ianni Saverio;No;Yes;INTERMOUSC23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;6:27 AM;LECLERC NOEUX-LES-MINES;;;;;;;;;;;;;;;Retour 6caisse melon primabelle ;Yes;Ianni Saverio;Yes;No;LECLERCNOE23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Ianni Saverio;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:14 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Cindy Camby;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;11:28 PM;INTERMARCHE RANSART;;;;;;;;;;;;;;;;No;Cindy Camby;No;No;INTERRANSA23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;12:53 AM;INTERMARCHE GOSSELIES;;;;;;;;;;;;;;;;Yes;Cindy Camby;No;No;INTERGOSSE23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;12:54 AM;INTERMARCHE GILLY;;;;;;;;;;;;;;;;Yes;Cindy Camby;No;No;INTERGILLY23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;12:28 PM;INTERMARCHE GOZEE;;;;;;;;;;;;;;;;No;Cindy Camby;No;No;INTERGOZEE23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Cindy Camby;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;2:35 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Desclefs Julien;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;2:36 AM;INTER STREPY DIRECT;12;68;54;;;;1;;;;;;;;;Yes;Desclefs Julien;No;Yes;INTERSTRED23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;3:39 AM;MAROTTA LUIGI;6;10;8;2;;3;;;;;;;;;;Yes;Desclefs Julien;No;Yes;MAROTTALUI23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;3:48 AM;INTERMARCHE GIVRY;11;27;30;;;;;;;;;;;;7 courgettes jaunes ...8 basilic....1 caisse fraises ...3 caisses Pomme de terre ;No;Desclefs Julien;Yes;Yes;INTERGIVRY23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:40 AM;LECLERC AULNOYE AYMERIES;6;19;36;;;;;;;;;;;;1 caisse poivrons mix ... 16 melons;No;Desclefs Julien;Yes;Yes;LECLERCAUL23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;6:06 AM;LECLERC FEIGNIES;2;16;20;;;;;;;;;;;;;Yes;Desclefs Julien;No;Yes;LECLERCFEI23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;6:12 AM;MAUBEUGEDIS;;;;;;;;;;;;;;;;No;Desclefs Julien;No;No;MAUBEUGEDI23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:28 AM;INTERMARCHE SOIGNIES;1;;104;;;;;;;;;;;;;No;Desclefs Julien;No;Yes;INTERSOIGN23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;8:58 AM;PROXY TRIVIERES;2;;;;;;;;;;;;;;;Yes;Desclefs Julien;No;Yes;PROXYTRIVI23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;8:59 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Desclefs Julien;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;6:41 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Van Mechelen Geoffrey;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;8:08 PM;INTERMARCHE ANTHEE;14;1;;;;;;;;;;;;;6 choix rouge;Yes;Van Mechelen Geoffrey;Yes;Yes;INTERANTHE23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;8:53 PM;INTERMARCHE GEDINNE;;;;;;;;;;;;;;;;No;Van Mechelen Geoffrey;No;No;INTERGEDIN23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;10:08 PM;CARREFOUR MARKET BERTRIX;;;;;;;;;;;;;;;;Yes;Van Mechelen Geoffrey;No;No;CARREFBE223062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;11:02 PM;CHEZ SERGINE ET PATRICK;5;26;38;1;;;;;;;;;;;;Yes;Van Mechelen Geoffrey;No;Yes;CHEZSERGIN23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;12:49 AM;NOAH PRIMEURS;;;;;;;;;;;;;;;2 colis fraise hoogstraten. 4 colis fraise crier de wepion;Yes;Van Mechelen Geoffrey;Yes;No;NOAHPRIMEU23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;1:02 AM;MILLE UN SERVICES;;;;;;;;;;;;;;;;No;Van Mechelen Geoffrey;No;No;MILLEUNSER23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;3:53 AM;BOTTICHIO PRIMEURS;;;;;;;;;;;;;;;;No;Van Mechelen Geoffrey;No;No;a
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:37 AM;SCHILDIS;91;45;72;;;;;;;;;;;;;No;Van Mechelen Geoffrey;No;Yes;SCHILDIS23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:38 AM;SUPER U BISCHWILLER;1;49;72;5;;;;;;;;;;;;Yes;Van Mechelen Geoffrey;Yes;Yes;SUPERUBISC23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:49 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Van Mechelen Geoffrey;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;3:25 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Bonivillo Roberto;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;3:25 AM;INTERMARCHE HELECINE;;;;;;;;;;;;;;;;Yes;Bonivillo Roberto;No;No;INTERHELEC23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:23 AM;INTERMARCHE PERWEZ B-W;18;20;62;;;;1;;;;;;;;;Yes;Bonivillo Roberto;No;Yes;INTERPERWZ23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;5:24 AM;INTERMARCHE WALHAIN;10;;;;;;;;;;;;;;;No;Bonivillo Roberto;No;Yes;INTERWALHA23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;5:24 AM;INTERMARCHE LIMELETTE;10;;;;;;;;;;;;;;;Yes;Bonivillo Roberto;No;Yes;INTERLIMEL23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;5:58 AM;INTER GOSSELIES BY MEST DIRECT;;;;;;;;;;;;;;;;Yes;Bonivillo Roberto;No;No;CARREFMEGO23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;7:59 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Bonivillo Roberto;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;8:34 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Willemet Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;8:54 PM;INTERMARCHE PONT DE LOUP;1;75;42;;;;1;;;;;;;;6 scaroles;No;Willemet Philippe;Yes;Yes;INTERPONT23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;9:48 PM;INTERMARCHE AUVELAIS;1;76;48;1;;;1;;;;;;;;;No;Willemet Philippe;No;Yes;INTERAUVEL23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;10:08 PM;INTERMARCHE SPY;11;;;;;;;;;;;;;;;No;Willemet Philippe;No;Yes;INTERSPY23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;10:39 PM;INTERMARCHE RHISNES;;;;;;;;;;;;;;;;No;Willemet Philippe;No;No;INTERRHISN23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;11:14 PM;INTERMARCHE LEUZE;;;;;;;;;;;;;;;;No;Willemet Philippe;No;No;INTERLEUZD23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;12:04 AM;INTER NANINNE BY MESTDAGH DIR;;;;;;;;;;;;;;;;No;Willemet Philippe;No;No;CARREFNANI23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;12:23 AM;INTERMARCHE ASSESSE;;;;;;;;;;;;;;;;Yes;Willemet Philippe;No;No;INTERASSES23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;12:57 AM;INTERMARCHE OHEY;;;;;;;;;;;;;;;;Yes;Willemet Philippe;No;No;INTEROHEY23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;1:42 AM;SPAR WARET;9;30;64;1;;;;;;;;;;;;Yes;Willemet Philippe;No;Yes;SPARWARET23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;3:22 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Willemet Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:42 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Nicolas Del Bianco;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:42 AM;INTERMARCHE JURBISE;;;;;;;;;;;;;;;;Yes;Nicolas Del Bianco;No;No;INTERJURBI23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:43 AM;INTER CHIEVRES BY M DIRECT;;;;;;;;;;;;;;;;Yes;Nicolas Del Bianco;No;No;CARREFCHIE23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:43 AM;INTERMARCHE FRASNES LEZ;;;;;;;;;;;;;;;;Yes;Nicolas Del Bianco;No;No;INTERFRASN23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:43 AM;INTERMARCHE TEMPLEUVE;11;46;41;;;7;;;;;;;;;;Yes;Nicolas Del Bianco;No;Yes;INTERTEMPL23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:44 AM;INTERMARCHE ORCQ;;;;;;;;;;;;;;;;No;Nicolas Del Bianco;No;No;INTERORCQ23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:44 AM;INTERMARCHE PERUWELZ HAINAUT;;;;;;;;;;;;;;;;No;Nicolas Del Bianco;No;No;INTERPERUW23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;4:44 AM;INTER QUEVAUCAMPS;;;;;;;;;;;;;;;;No;Nicolas Del Bianco;No;No;INTERQUEVA23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;8:13 AM;AD ANTOING;;;;;;;;;;;;;;;;Yes;Nicolas Del Bianco;No;No;ADANTOING23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;8:13 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Nicolas Del Bianco;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;11:13 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Rezgui Farid;;;
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;11:13 PM;CAFRUTA SA;3;;;;;;;;;;;;;;;Yes;Rezgui Farid;No;Yes;CAFRUTASA23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;2:32 AM;SAVEURS D ORIENT VANDOEUVRE;;;;;;;;;;;;;;;;No;Rezgui Farid;No;No;SAVEURSDOR23062023
;;;;;;;;;;;;;;;;;;;;;;
23/06/2023;2:33 AM;PRODIS SAS;1;40;72;1;;;;;1;;;;;;;No;Rezgui Farid;No;Yes;PRODISSAS23062023
;;;;;;;;;;;;;;;;;;;;;;
